USGS,7032000,2023-09-11,3:00,CDT,135000,P
USGS,7032000,2023-09-11,4:00,CDT,135000,P
USGS,7032000,2023-09-11,5:00,CDT,135000,P
USGS,7032000,2023-09-11,6:00,CDT,135000,P
USGS,7032000,2023-09-11,7:00,CDT,135000,P
USGS,7032000,2023-09-11,8:00,CDT,134000,P
USGS,7032000,2023-09-11,9:00,CDT,135000,P
USGS,7032000,2023-09-11,10:00,CDT,135000,P
USGS,7032000,2023-09-11,11:00,CDT,135000,P
USGS,7032000,2023-09-11,13:00,CDT,135000,P
USGS,7032000,2023-09-11,14:00,CDT,137000,P
USGS,7032000,2023-09-11,15:00,CDT,137000,P
USGS,7032000,2023-09-11,16:00,CDT,137000,P
USGS,7032000,2023-09-11,17:00,CDT,136000,P
USGS,7032000,2023-09-11,18:00,CDT,137000,P
USGS,7032000,2023-09-11,19:00,CDT,137000,P
USGS,7032000,2023-09-11,20:00,CDT,137000,P
USGS,7032000,2023-09-11,21:00,CDT,139000,P
USGS,7032000,2023-09-11,22:00,CDT,139000,P
USGS,7032000,2023-09-11,23:00,CDT,139000,P
USGS,7032000,2023-09-12,0:00,CDT,139000,P
USGS,7032000,2023-09-12,1:00,CDT,139000,P
USGS,7032000,2023-09-12,2:00,CDT,139000,P
USGS,7032000,2023-09-12,3:00,CDT,139000,P
USGS,7032000,2023-09-12,4:00,CDT,139000,P
USGS,7032000,2023-09-12,5:00,CDT,139000,P
USGS,7032000,2023-09-12,6:00,CDT,143000,P
USGS,7032000,2023-09-12,7:00,CDT,142000,P
USGS,7032000,2023-09-12,8:00,CDT,142000,P
USGS,7032000,2023-09-12,9:00,CDT,142000,P
USGS,7032000,2023-09-12,10:00,CDT,142000,P
USGS,7032000,2023-09-12,11:00,CDT,143000,P
USGS,7032000,2023-09-12,12:00,CDT,143000,P
USGS,7032000,2023-09-12,13:00,CDT,143000,P
USGS,7032000,2023-09-12,14:00,CDT,143000,P
USGS,7032000,2023-09-12,15:00,CDT,143000,P
USGS,7032000,2023-09-12,16:00,CDT,143000,P
USGS,7032000,2023-09-12,17:00,CDT,143000,P
USGS,7032000,2023-09-12,18:00,CDT,143000,P
USGS,7032000,2023-09-12,19:00,CDT,140000,P
USGS,7032000,2023-09-12,20:00,CDT,140000,P
USGS,7032000,2023-09-12,21:00,CDT,140000,P
USGS,7032000,2023-09-12,22:00,CDT,140000,P
USGS,7032000,2023-09-12,23:00,CDT,139000,P
USGS,7032000,2023-09-13,0:00,CDT,139000,P
USGS,7032000,2023-09-13,1:00,CDT,139000,P
USGS,7032000,2023-09-13,2:00,CDT,138000,P
USGS,7032000,2023-09-13,3:00,CDT,138000,P
USGS,7032000,2023-09-13,5:00,CDT,137000,P
USGS,7032000,2023-09-13,6:00,CDT,136000,P
USGS,7032000,2023-09-13,7:00,CDT,136000,P
USGS,7032000,2023-09-13,8:00,CDT,136000,P
USGS,7032000,2023-09-13,9:00,CDT,135000,P
USGS,7032000,2023-09-13,10:00,CDT,135000,P
USGS,7032000,2023-09-13,11:00,CDT,134000,P
USGS,7032000,2023-09-13,12:00,CDT,134000,P
USGS,7032000,2023-09-13,13:00,CDT,133000,P
USGS,7032000,2023-09-13,14:00,CDT,133000,P
USGS,7032000,2023-09-13,15:00,CDT,132000,P
USGS,7032000,2023-09-13,16:00,CDT,132000,P
USGS,7032000,2023-09-13,17:00,CDT,132000,P
USGS,7032000,2023-09-13,18:00,CDT,132000,P
USGS,7032000,2023-09-13,19:00,CDT,131000,P
USGS,7032000,2023-09-13,20:00,CDT,130000,P
USGS,7032000,2023-09-13,21:00,CDT,130000,P
USGS,7032000,2023-09-13,22:00,CDT,130000,P
